cs	en	40	Information_Portal_Czech_President_Czech_Castle	Information Portal of the Czech President and Czech Castle	https://elrc-share.eu/repository/browse/information-portal-of-the-czech-president-and-czech-castle/2c11868e088b11e6b68800155d020502c402eaf049834da0bbb019049e42098c/	https://elrc-share.eu/repository/download/2c11868e088b11e6b68800155d020502c402eaf049834da0bbb019049e42098c/	publicDomain	cz_hrad_A_ces-eng.tmx
en	ga	2460	Preasráiteas_faoi_foirgneamh_nua_scoile	Preasráiteas faoi foirgneamh nua scoile	https://elrc-share.eu/repository/browse/preasraiteas-faoi-foirgneamh-nua-scoile/a365bdf2b84d11e9a7e100155d026706e613dab9237a4410836edd21bdff0d8e/	https://elrc-share.eu/repository/download/a365bdf2b84d11e9a7e100155d026706e613dab9237a4410836edd21bdff0d8e/	publicDomain	Preasráiteas faoi foirgneamh nua scoile_en_ga_clean.tmx
en	et	2461	press_releases_Foreign_Affairs_Estonia	English-Estonian parallel corpus from press releases of Ministry of Foreign Affairs of Estonia	https://elrc-share.eu/repository/browse/english-estonian-parallel-corpus-from-press-releases-of-ministry-of-foreign-affairs-of-estonia/6d489a22b85811e9a7e100155d0267062934f54f1d284ba8b0b1a730cc755c82/	https://elrc-share.eu/repository/download/6d489a22b85811e9a7e100155d0267062934f54f1d284ba8b0b1a730cc755c82/	openUnder-PSI	vm.ee.en-et.tmx
en	ga	2462	Preasráiteas_faoi_Uachtarán_nua	Preasráiteas faoi Uachtarán nua	https://elrc-share.eu/repository/browse/preasraiteas-faoi-uachtaran-nua/ab0cd02eb8fa11e9a7e100155d026706f0c9aab8641e4ebe975e9e372c1df5b4/	https://elrc-share.eu/repository/download/ab0cd02eb8fa11e9a7e100155d026706f0c9aab8641e4ebe975e9e372c1df5b4/	publicDomain	Preasráiteas faoi Uachtarán nua_en_ga_clean.tmx
en	ga	2463	Toiliú_don_Scagthástáil_Scoile_um_Amhairc_Éisteachta	Toiliú don Scagthástáil Scoile um Amhairc & Éisteachta	https://elrc-share.eu/repository/browse/toiliu-don-scagthastail-scoile-um-amhairc-eisteachta/3a2af942b92411e9a7e100155d026706d45e35cb43a64eb79bd8ad0c43af3e43/	https://elrc-share.eu/repository/download/3a2af942b92411e9a7e100155d026706d45e35cb43a64eb79bd8ad0c43af3e43/	publicDomain	Toiliú don Scagthástáil Scoile um Amhairc & Éisteachta_en_ga_clean.tmx
en	ga	2464	Foirm_FSS_Iarratais_Duine_ar_a_Shonraí	Foirm FSS Iarratais Duine ar a Shonraí	https://elrc-share.eu/repository/browse/foirm-fss-iarratais-duine-ar-a-shonrai/c603e12cb92411e9a7e100155d0267063889c13a46364bad98769c9065e78491/	https://elrc-share.eu/repository/download/c603e12cb92411e9a7e100155d0267063889c13a46364bad98769c9065e78491/	publicDomain	Foirm FSS Iarratais Duine ar a Shonraí _en_ga_clean.tmx
en	ga	2465	Faisnéis_faoi_IDS	Faisnéis faoi IDS	https://elrc-share.eu/repository/browse/faisneis-faoi-ids/95dcfb72b92511e9a7e100155d0267068be4a80787c74daba69b71940f56193b/	https://elrc-share.eu/repository/download/95dcfb72b92511e9a7e100155d0267068be4a80787c74daba69b71940f56193b/	publicDomain	Faisnéis faoi IDS_en_ga_clean.tmx
en	ga	2466	Leabhrán_dAonad_Altranais_Pobail_Teach_Uí_Riada	Leabhrán d'Aonad Altranais Pobail Teach Uí Riada	https://elrc-share.eu/repository/browse/leabhran-daonad-altranais-pobail-teach-ui-riada/1ab8850ab92611e9a7e100155d0267068ea60f09ff36454abc2a2a5ca3cda9c9/	https://elrc-share.eu/repository/download/1ab8850ab92611e9a7e100155d0267068ea60f09ff36454abc2a2a5ca3cda9c9/	publicDomain	Leabhrán d'Aonad Altranais Pobail Teach Uí Riada_en_ga_clean.tmx
en	ga	2467	Preasráitis_Oifig_an_Choimisinéara_Teanga	Preasráitis Oifig an Choimisinéara Teanga	https://elrc-share.eu/repository/browse/preasraitis-oifig-an-choimisineara-teanga/f84af0bab9e411e9a7e100155d026706f7481df294cd47c0be6c745b85e962e1/	https://elrc-share.eu/repository/download/f84af0bab9e411e9a7e100155d026706f7481df294cd47c0be6c745b85e962e1/	publicDomain	Preasráitis Oifig an Choimisinéara Teanga_en_ga_clean.tmx
en	ga	2468	Oifigí_Ombudsman_Éirinn	Oifigí Ombudsman in Éirinn	https://elrc-share.eu/repository/browse/oifigi-ombudsman-in-eirinn/89bc6e20b9e511e9a7e100155d026706ef01f7262deb476fbc6a1e409ca16687/	https://elrc-share.eu/repository/download/89bc6e20b9e511e9a7e100155d026706ef01f7262deb476fbc6a1e409ca16687/	publicDomain	Oifigí Ombudsman in Éirinn_en_ga_clean.tmx
en	ga	2469	Ráitis_Airgeadais_Oifig_an_Choimisinéara_Teanga	Ráitis Airgeadais Oifig an Choimisinéara Teanga	https://elrc-share.eu/repository/browse/raitis-airgeadais-oifig-an-choimisineara-teanga/ed9ae99cba9b11e9a7e100155d026706771abc8897654be4bdf906974d664e7a/	https://elrc-share.eu/repository/download/ed9ae99cba9b11e9a7e100155d026706771abc8897654be4bdf906974d664e7a/	publicDomain	Ráitis Airgeadais Oifig an Choimisinéara Teanga_en_ga_clean.tmx
en	pt	2473	do_Consumidor	Direção-Geral do Consumidor	https://elrc-share.eu/repository/browse/direcao-geral-do-consumidor/6bec5258c9a211e9913100155d0267069228ee39136147aa8c144b01abe39fb7/	https://elrc-share.eu/repository/download/6bec5258c9a211e9913100155d0267069228ee39136147aa8c144b01abe39fb7/	publicDomain	2-Direç╞o-Geral do Consumidor/Dire+º+úo-Geral do Consumidor _en_pt_clean.tmx
en	pt	2474	Marketing_Influência	Marketing de Influência	https://elrc-share.eu/repository/browse/marketing-de-influencia/7fb33634c9a811e9913100155d0267069b8541c7c3364e5d8d56f0d46781abb3/	https://elrc-share.eu/repository/download/7fb33634c9a811e9913100155d0267069b8541c7c3364e5d8d56f0d46781abb3/	publicDomain	3-Marketing de Influencia/Marketing de Influ+¬ncia-Influencer Marketing_en_pt_clean.tmx
en	pt	2478	Glossário_PT_EN	Glossário bilingue PT EN	https://elrc-share.eu/repository/browse/glossario-bilingue-pt-en/5d7c403cc9a911e9913100155d026706a392e9a3e8c44bfa94a370f6c3349b70/	https://elrc-share.eu/repository/download/5d7c403cc9a911e9913100155d026706a392e9a3e8c44bfa94a370f6c3349b70/	publicDomain	4-Glossario bilingue PT EN/Glossario bilingue PT EN_en_pt_clean.tmx
en	pt	2479	Lei_orgânica_2_2008	Lei orgânica 2 de 2008	https://elrc-share.eu/repository/browse/lei-organica-2-de-2008/ad7dfa3ac9a911e9913100155d0267066105e1b64c6743a9abf4e89f87da42fd/	https://elrc-share.eu/repository/download/ad7dfa3ac9a911e9913100155d0267066105e1b64c6743a9abf4e89f87da42fd/	publicDomain	5-Lei organica 2 de 2008/Lei org+ónica 2 de 2008_pt_en_clean.tmx
en	fr	2480	Estatuto_dos_Deputados	Estatuto dos Deputados	https://elrc-share.eu/repository/browse/estatuto-dos-deputados/cfabc682c9a911e9913100155d026706ae9cd4ff21674591a986b44f8b414ad4/	https://elrc-share.eu/repository/download/cfabc682c9a911e9913100155d026706ae9cd4ff21674591a986b44f8b414ad4/	publicDomain	6-Estatuto dos Deputados/Estatuto dos Deputados_en_fr_clean.tmx
en	pt	2480	Estatuto_dos_Deputados	Estatuto dos Deputados	https://elrc-share.eu/repository/browse/estatuto-dos-deputados/cfabc682c9a911e9913100155d026706ae9cd4ff21674591a986b44f8b414ad4/	https://elrc-share.eu/repository/download/cfabc682c9a911e9913100155d026706ae9cd4ff21674591a986b44f8b414ad4/	publicDomain	6-Estatuto dos Deputados/Estatuto dos Deputados_en_pt_clean.tmx
fr	pt	2480	Estatuto_dos_Deputados	Estatuto dos Deputados	https://elrc-share.eu/repository/browse/estatuto-dos-deputados/cfabc682c9a911e9913100155d026706ae9cd4ff21674591a986b44f8b414ad4/	https://elrc-share.eu/repository/download/cfabc682c9a911e9913100155d026706ae9cd4ff21674591a986b44f8b414ad4/	publicDomain	6-Estatuto dos Deputados/Estatuto dos Deputados_fr_pt_clean.tmx
en	fr	2481	Constituição_da_República_Portuguesa	Constituição da República Portuguesa	https://elrc-share.eu/repository/browse/constituicao-da-republica-portuguesa/ed763094c9a911e9913100155d0267060b804017bba4416a81adca5dc088ac0f/	https://elrc-share.eu/repository/download/ed763094c9a911e9913100155d0267060b804017bba4416a81adca5dc088ac0f/	publicDomain	7-Constituicao da Republica Portuguesa/Constitui+º+úo da Rep+▌blica Portuguesa_en_fr_clean.tmx
en	pt	2481	Constituição_da_República_Portuguesa	Constituição da República Portuguesa	https://elrc-share.eu/repository/browse/constituicao-da-republica-portuguesa/ed763094c9a911e9913100155d0267060b804017bba4416a81adca5dc088ac0f/	https://elrc-share.eu/repository/download/ed763094c9a911e9913100155d0267060b804017bba4416a81adca5dc088ac0f/	publicDomain	7-Constituicao da Republica Portuguesa/Constitui+º+úo da Rep+▌blica Portuguesa_en_pt_clean.tmx
fr	pt	2481	Constituição_da_República_Portuguesa	Constituição da República Portuguesa	https://elrc-share.eu/repository/browse/constituicao-da-republica-portuguesa/ed763094c9a911e9913100155d0267060b804017bba4416a81adca5dc088ac0f/	https://elrc-share.eu/repository/download/ed763094c9a911e9913100155d0267060b804017bba4416a81adca5dc088ac0f/	publicDomain	7-Constituicao da Republica Portuguesa/Constitui+º+úo da Rep+▌blica Portuguesa_fr_pt_clean.tmx
fr	pt	2482	RELATÓRIO_GAM	RELATÓRIO GAM	https://elrc-share.eu/repository/browse/relatorio-gam/5afd981ec9aa11e9913100155d026706832c8ddda382439c8a8c0d295ad32d6d/	https://elrc-share.eu/repository/download/5afd981ec9aa11e9913100155d026706832c8ddda382439c8a8c0d295ad32d6d/	publicDomain	8-RELAToRIO GAM/RELAT+ôRIO GAM_fr_pt_clean.tmx
en	pt	2484	legislação	legislação bilingue	https://elrc-share.eu/repository/browse/legislacao-bilingue/9ea22f44c9aa11e9913100155d026706329e559a5fa54b9b9e76341a535233dc/	https://elrc-share.eu/repository/download/9ea22f44c9aa11e9913100155d026706329e559a5fa54b9b9e76341a535233dc/	publicDomain	10-legislacao bilingue/legisla+º+úo bilingue_en_pt_clean.tmx
en	ga	2497	Tuarascáil_Bhliantúil_Chomhairle_Chontae_Longfoirt	Tuarascáil Bhliantúil Chomhairle Chontae Longfoirt (2017)	https://elrc-share.eu/repository/browse/tuarascail-bhliantuil-chomhairle-chontae-longfoirt-2017/1caf5322cb3a11e9913100155d02670689353d4428f043a99162ed7ba2d1ea3d/	https://elrc-share.eu/repository/download/1caf5322cb3a11e9913100155d02670689353d4428f043a99162ed7ba2d1ea3d/	publicDomain	Tuarasc├íil Bhliant├║il Chomhairle Chontae Longfoirt (2017)_en_ga_clean.tmx
en	es	2498	Plan_Nacional_e_Integral_Turismo	Plan Nacional e Integral de Turismo (PNIT)	https://elrc-share.eu/repository/browse/plan-nacional-e-integral-de-turismo-pnit/0829bd5ccd9211e9913100155d026706a609ccf599134e5e880db6286cb9e6ec/	https://elrc-share.eu/repository/download/0829bd5ccd9211e9913100155d026706a609ccf599134e5e880db6286cb9e6ec/	CC0-1.0	archive/Plan Nacional e Integral de Turismo (PNIT)_en_es_clean.tmx
en	es	2502	TERMITUR	TERMITUR EN-ES	https://elrc-share.eu/repository/browse/termitur-en-es/265c0e00cf1e11e9913100155d02670650e54807f168470bb4c3f4ad516072ce/	https://elrc-share.eu/repository/download/265c0e00cf1e11e9913100155d02670650e54807f168470bb4c3f4ad516072ce/	CC-BY-NC-4.0	archive/TERMITUR EN-ES_en_es_clean.tmx
en	es	2503	Descripciones_vulnerabilidades_la_BBDD_NVD	Descripciones de vulnerabilidades de la BBDD NVD	https://elrc-share.eu/repository/browse/descripciones-de-vulnerabilidades-de-la-bbdd-nvd/9dd01c02cfcc11e9913100155d02670670070560807f458f8e50bd5273778d7a/	https://elrc-share.eu/repository/download/9dd01c02cfcc11e9913100155d02670670070560807f458f8e50bd5273778d7a/	CC-BY-NC-SA-4.0	Descripciones de vulnerabilidades de la BBDD NVD_en_es_clean.tmx
en	ga	2505	Preasráiteas:_Mí_Iúil	Preasráiteas: Mí Iúil	https://elrc-share.eu/repository/browse/preasraiteas-mi-iuil/d1bb124cd3c311e9913100155d026706e9ea05c485ad4abb947951d327b0eb1b/	https://elrc-share.eu/repository/download/d1bb124cd3c311e9913100155d026706e9ea05c485ad4abb947951d327b0eb1b/	openUnder-PSI	Preasra╠üiteas_ Mi╠ü Iu╠üil_en_ga_clean.tmx
en	ga	2506	Programme_Government_Annual_Report_2013	Programme for Government Annual Report 2013	https://elrc-share.eu/repository/browse/programme-for-government-annual-report-2013/807f230ed3c411e9913100155d0267062682bb4d84ed4ba387d5ae88c1332b53/	https://elrc-share.eu/repository/download/807f230ed3c411e9913100155d0267062682bb4d84ed4ba387d5ae88c1332b53/	publicDomain	Programme for Government Annual Report 2013_en_ga_clean.tmx
en	ga	2508	Preasráitis_Ollscoil_Mhá_Nuad_Samhradh_2019	Preasráitis Ollscoil Mhá Nuad Samhradh 2019	https://elrc-share.eu/repository/browse/preasraitis-ollscoil-mha-nuad-samhradh-2019/94e39822d3d611e9913100155d0267069867b22c7fa744eda7567d4090ac951d/	https://elrc-share.eu/repository/download/94e39822d3d611e9913100155d0267069867b22c7fa744eda7567d4090ac951d/	publicDomain	Preasra╠üitis_Ollscoil_Mha╠ü_Nuad_Samhradh 2019_en_ga_clean.tmx
en-ie	ga	2509	Comhdháil_Cumann_Idirnáisiúnta_na_gCoimisineirí_Teanga_2019	Comhdháil Cumann Idirnáisiúnta na gCoimisineirí Teanga 2019	https://elrc-share.eu/repository/browse/comhdhail-cumann-idirnaisiunta-na-gcoimisineiri-teanga-2019/35698eced46c11e9913100155d026706099494cb89fe4287817a3b9727e96ce8/	https://elrc-share.eu/repository/download/35698eced46c11e9913100155d026706099494cb89fe4287817a3b9727e96ce8/	publicDomain	Comhdha╠üil Cumann Idirna╠üisiu╠ünta na gCoimisineiri╠ü Teanga 2019 _en_ga_0_clean.tmx
en	pt	2536	Estatuto_da_Vítima_em_PT_e_ENG	Estatuto da Vítima em PT e ENG	https://elrc-share.eu/repository/browse/estatuto-da-vitima-em-pt-e-eng/ca8aa184da2311e9913100155d0267067d6465a887014d75b5e09abc0bff49bc/	https://elrc-share.eu/repository/download/ca8aa184da2311e9913100155d0267067d6465a887014d75b5e09abc0bff49bc/	publicDomain	Estatuto da Vítima em PT e ENG_en_pt_clean.tmx
en	pt	2537	Lei_20_2008_PT_e_ENG	Lei 20 de 2008 - PT e ENG	https://elrc-share.eu/repository/browse/lei-20-de-2008-pt-e-eng/b45813c6dac111e9913100155d02670623506cbf770d496691f28c45e51cb6ea/	https://elrc-share.eu/repository/download/b45813c6dac111e9913100155d02670623506cbf770d496691f28c45e51cb6ea/	publicDomain	Lei 20 de 2008 - PT e ENG_en_pt_clean.tmx
en	pt	2538	Lei_25_2009_PT_e_ENG	Lei 25 de 2009 - PT e ENG	https://elrc-share.eu/repository/browse/lei-25-de-2009-pt-e-eng/cc6592fedac111e9913100155d026706d0656740c2ae43bf83184544570cdce5/	https://elrc-share.eu/repository/download/cc6592fedac111e9913100155d026706d0656740c2ae43bf83184544570cdce5/	publicDomain	Lei 25 de 2009 - PT e ENG_en_pt_clean.tmx
en	hr	2541	Regional_Development_Funds	English-Croatian translation memory from the Ministry of Regional Development and EU Funds (Processed)	https://elrc-share.eu/repository/browse/english-croatian-translation-memory-from-the-ministry-of-regional-development-and-eu-funds-processed/2c856f64e05e11e9913100155d02670603f16618c3314a719057c1ff0c77ca5c/	https://elrc-share.eu/repository/download/2c856f64e05e11e9913100155d02670603f16618c3314a719057c1ff0c77ca5c/	openUnder-PSI	eng-hrv_corpus.tmx
en	hr	2542	Agriculture	English-Croatian translation memory from the Ministry of Agriculture (Processed)	https://elrc-share.eu/repository/browse/english-croatian-translation-memory-from-the-ministry-of-agriculture-processed/1c1fa210e05f11e9913100155d02670621a7756db36c4ed3a0a39abb54568df9/	https://elrc-share.eu/repository/download/1c1fa210e05f11e9913100155d02670621a7756db36c4ed3a0a39abb54568df9/	openUnder-PSI	eng-hrv_corpus.tmx
en	es	2543	Inteliterm	Inteliterm EN-ES	https://elrc-share.eu/repository/browse/inteliterm-en-es/5795f31ce20811e9913100155d0267064312ddffc02e4c44b419be715fbb238c/	https://elrc-share.eu/repository/download/5795f31ce20811e9913100155d0267064312ddffc02e4c44b419be715fbb238c/	CC-BY-NC-4.0	archive/Inteliterm EN-ES_en_es_clean.tmx
de	es	2544	TERMITUR	TERMITUR DE-ES	https://elrc-share.eu/repository/browse/termitur-de-es/8db30000e20a11e9913100155d0267064b8c0b3273294593b1884607a993826b/	https://elrc-share.eu/repository/download/8db30000e20a11e9913100155d0267064b8c0b3273294593b1884607a993826b/	CC-BY-NC-4.0	termiturde-es_de_es_clean.tmx
bg	en	2546	Competition_Economics_Judges	Competition Economics for Judges (Processed)	https://elrc-share.eu/repository/browse/competition-economics-for-judges-processed/bf07821ce5ba11e9913100155d026706bfdfcc737cde431c980f906857d8db02/	https://elrc-share.eu/repository/download/bf07821ce5ba11e9913100155d026706bfdfcc737cde431c980f906857d8db02/	openUnder-PSI	bul-eng_corpus.tmx
bg	en	2549	Report_Best_practices_initial_training_programs	Report on the Best European practices on initial training programs (Processed)	https://elrc-share.eu/repository/browse/report-on-the-best-european-practices-on-initial-training-programs-processed/7a38dfa8e5c611e9913100155d026706fce835bd9cde480687ff472afb1c5cb4/	https://elrc-share.eu/repository/download/7a38dfa8e5c611e9913100155d026706fce835bd9cde480687ff472afb1c5cb4/	openUnder-PSI	bul-eng_corpus.tmx
en	es	2558	government_websites_English_Spanish	English-Spanish website parallel corpus (Processed)	https://elrc-share.eu/repository/browse/english-spanish-website-parallel-corpus-processed/b605cd4eea7511e9913100155d026706a6324e2a238a4aae81120a607859ee66/	https://elrc-share.eu/repository/download/b605cd4eea7511e9913100155d026706a6324e2a238a4aae81120a607859ee66/	openUnder-PSI	archive/2558.en-es.tmx
en	ga	2559	government_websites_English_Irish	English-Irish website parallel corpus (Processed)	https://elrc-share.eu/repository/browse/english-irish-website-parallel-corpus-processed/b525149eea8d11e9913100155d026706fabd3731f5c845d6bd98ee343e33b8f0/	https://elrc-share.eu/repository/download/b525149eea8d11e9913100155d026706fabd3731f5c845d6bd98ee343e33b8f0/	openUnder-PSI	archive/2259.en-ga.tmx
en	pt	2560	government_websites_English_Portuguese	English-Portuguese website parallel corpus (Processed)	https://elrc-share.eu/repository/browse/english-portuguese-website-parallel-corpus-processed/d6057afaea8d11e9913100155d0267061bb29ef57d224c478a9fffdb9425f26f/	https://elrc-share.eu/repository/download/d6057afaea8d11e9913100155d0267061bb29ef57d224c478a9fffdb9425f26f/	openUnder-PSI	archive/2560.en-pt.tmx
bg	fr	2579	Avian_influenza_biosecurity_measures_ordinance_08.02.2016	Avian influenza biosecurity measures ordinance of 08.02.2016 (Processed)	https://elrc-share.eu/repository/browse/avian-influenza-biosecurity-measures-ordinance-of-08022016-processed/e0b47eda06e711ea913100155d026706ee72e6041cee47efbb935cccb4f3350d/	https://elrc-share.eu/repository/download/e0b47eda06e711ea913100155d026706ee72e6041cee47efbb935cccb4f3350d/	publicDomain	bul-fra_corpus.tmx
en	pl	2610	Polish_Energy_Conservation	Polish National Energy Conservation Agency dataset (Processed)	https://elrc-share.eu/repository/browse/polish-national-energy-conservation-agency-dataset-processed/2023972e330011ea913100155d026706377cf4fc7ce64438a9811a0d0294c55a/	https://elrc-share.eu/repository/download/2023972e330011ea913100155d026706377cf4fc7ce64438a9811a0d0294c55a/	CC-BY-4.0	en-pl.tmx
fr	it	2611	localidades_alentejo	localidades alentejo	https://elrc-share.eu/repository/browse/localidades-alentejo/a6d764543b7e11ea913100155d026706b2c7db4d9d36436b870c9b6e545b25e0/	https://elrc-share.eu/repository/download/a6d764543b7e11ea913100155d026706b2c7db4d9d36436b870c9b6e545b25e0/	CC-BY-NC-4.0	localidades alentejo_fr_it_clean.tmx
fr	pt	2611	localidades_alentejo	localidades alentejo	https://elrc-share.eu/repository/browse/localidades-alentejo/a6d764543b7e11ea913100155d026706b2c7db4d9d36436b870c9b6e545b25e0/	https://elrc-share.eu/repository/download/a6d764543b7e11ea913100155d026706b2c7db4d9d36436b870c9b6e545b25e0/	CC-BY-NC-4.0	localidades alentejo_fr_pt_clean.tmx
it	pt	2611	localidades_alentejo	localidades alentejo	https://elrc-share.eu/repository/browse/localidades-alentejo/a6d764543b7e11ea913100155d026706b2c7db4d9d36436b870c9b6e545b25e0/	https://elrc-share.eu/repository/download/a6d764543b7e11ea913100155d026706b2c7db4d9d36436b870c9b6e545b25e0/	CC-BY-NC-4.0	localidades alentejo_it_pt_clean.tmx
es	pt	2612	Artigos_visitportugal_2007	Artigos visitportugal 2007	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	CC-BY-NC-4.0	Artigos visitportugal 2007_pt_es_clean.tmx
en	pt	2612	Artigos_visitportugal_2007	Artigos visitportugal 2007	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	CC-BY-NC-4.0	Artigos visitportugal 2007_en_pt_clean.tmx
en	es	2612	Artigos_visitportugal_2007	Artigos visitportugal 2007	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	CC-BY-NC-4.0	Artigos visitportugal 2007_en_es_clean.tmx
en	fr	2612	Artigos_visitportugal_2007	Artigos visitportugal 2007	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	CC-BY-NC-4.0	Artigos visitportugal 2007_en_fr_clean.tmx
de	en	2612	Artigos_visitportugal_2007	Artigos visitportugal 2007	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	CC-BY-NC-4.0	Artigos visitportugal 2007_en_de_clean.tmx
fr	pt	2612	Artigos_visitportugal_2007	Artigos visitportugal 2007	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	CC-BY-NC-4.0	Artigos visitportugal 2007_fr_pt_clean.tmx
es	fr	2612	Artigos_visitportugal_2007	Artigos visitportugal 2007	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	CC-BY-NC-4.0	Artigos visitportugal 2007_fr_es_clean.tmx
de	fr	2612	Artigos_visitportugal_2007	Artigos visitportugal 2007	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	CC-BY-NC-4.0	Artigos visitportugal 2007_fr_de_clean.tmx
de	pt	2612	Artigos_visitportugal_2007	Artigos visitportugal 2007	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	CC-BY-NC-4.0	Artigos visitportugal 2007_de_pt_clean.tmx
de	es	2612	Artigos_visitportugal_2007	Artigos visitportugal 2007	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/	CC-BY-NC-4.0	Artigos visitportugal 2007_de_es_clean.tmx
es	it	2613	Artigos_visitportugal_2007_Part2	Artigos visitportugal 2007 .	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	https://elrc-share.eu/repository/download/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	CC-BY-NC-4.0	Artigos visitportugal 2007_it_es_clean.tmx
it	pt	2613	Artigos_visitportugal_2007_Part2	Artigos visitportugal 2007 .	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	https://elrc-share.eu/repository/download/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	CC-BY-NC-4.0	Artigos visitportugal 2007_it_pt_clean.tmx
es	pt	2613	Artigos_visitportugal_2007_Part2	Artigos visitportugal 2007 .	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	https://elrc-share.eu/repository/download/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	CC-BY-NC-4.0	Artigos visitportugal 2007_pt_es_clean.tmx
fr	it	2613	Artigos_visitportugal_2007_Part2	Artigos visitportugal 2007 .	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	https://elrc-share.eu/repository/download/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	CC-BY-NC-4.0	Artigos visitportugal 2007_fr_it_clean.tmx
es	fr	2613	Artigos_visitportugal_2007_Part2	Artigos visitportugal 2007 .	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	https://elrc-share.eu/repository/download/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	CC-BY-NC-4.0	Artigos visitportugal 2007_fr_es_clean.tmx
fr	pt	2613	Artigos_visitportugal_2007_Part2	Artigos visitportugal 2007 .	https://elrc-share.eu/repository/browse/artigos-visitportugal-2007/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	https://elrc-share.eu/repository/download/07d1e7a63b8011ea913100155d026706494f8cf05ae4485999011e0b07a09107/	CC-BY-NC-4.0	Artigos visitportugal 2007_fr_pt_clean.tmx
de	fr	2614	Localidades_2007	Localidades 2007	https://elrc-share.eu/repository/browse/localidades-2007/520b3da43b8011ea913100155d026706bc3c001eedfd427580bf8fd950eb11b2/	https://elrc-share.eu/repository/download/520b3da43b8011ea913100155d026706bc3c001eedfd427580bf8fd950eb11b2/	CC-BY-NC-4.0	Localidades 2007_fr_de_clean.tmx
